2024/04/22 05:43:40 [notice] 648300#0: signal process started
2024/04/22 05:43:40 [error] 648300#0: open() "/root/nginx-1.16.1/logs/nginx.pid" failed (2: No such file or directory)
2024/04/22 05:45:06 [notice] 649043#0: signal process started
2024/04/22 06:07:15 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00476.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00476.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:16 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00476.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00476.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:16 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00476.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00476.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:16 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00477.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00477.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:16 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00477.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00477.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:16 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00477.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00477.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:16 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00478.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00478.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:17 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00478.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00478.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:17 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00478.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00478.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:17 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00479.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00479.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:17 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00479.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00479.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:17 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00479.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00479.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:17 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00480.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00480.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:18 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00480.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00480.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:18 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00480.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00480.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:18 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00481.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00481.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
2024/04/22 06:07:18 [error] 652776#0: *16 open() "/home/streaming/LoL-plus/dash-ll-server/media/live/chunk-stream2-00481.m4s" failed (2: No such file or directory), client: 45.62.167.161, server: , request: "GET /live/chunk-stream2-00481.m4s HTTP/2.0", host: "20.2.240.132", referrer: "http://20.2.240.132:3000/"
